matchId,puuid,summonerName,summonerLevel,win,gameMode,gameDuration,teamPosition,championName,championId,champLevel,assists,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,kills,pentaKills,quadraKills,tripleKills,item0,item1,item2,item3,item4,item5,item6,defense,flex,offense,prim1_perk,prim1_var1,prim1_var2,prim1_var3,prim2_perk,prim2_var1,prim2_var2,prim2_var3,prim3_perk,prim3_var1,prim3_var2,prim3_var3,prim4_perk,prim4_var1,prim4_var2,prim4_var3,prim_style,sub1_perk,sub1_var1,sub1_var2,sub1_var3,sub2_perk,sub2_var1,sub2_var2,sub2_var3,sub_style,summoner1Id,summoner2Id,totalDamageDealtToChampions,totalDamageTaken,totalMinionsKilled,totalEnemyJungleMinionsKilled,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced
KR_6678621648,ObAN0qC-oIW9OhGXaiA7ysxlvCFiQuR8TIsU8qLykZtKdNGEoP3jOE5LtaLUZtco6Ztg-xWgNNKBlQ,인성 터진 남친,263,False,ARAM,1370,,Xayah,498,18,25,False,True,False,False,11,0,0,0,3086,3156,3072,6675,6672,3006,2052,5002,5008,5005,8008,0,0,0,8009,2959,0,0,9103,8,0,0,8014,673,0,0,8000,8139,1460,0,0,8135,450,5,0,8100,6,4,24178,36030,102,0,0,0,0,0
KR_6678621648,ESJoLBgInpp0xHr1WMWKRtY7vt2seA18ADbU2K3ab1161EsQ5Eor3yDKZdPKi9xOnaucgbNFmEm_1A,꽃보다문균,525,False,ARAM,1370,,Illaoi,420,18,16,False,False,False,False,9,0,0,0,6333,6632,3042,6695,3009,1036,0,5003,5002,5008,8010,135,0,0,8009,2018,0,0,9105,9,10,0,8299,2293,0,0,8000,8444,1355,0,0,8451,258,0,0,8400,21,4,21227,48553,41,0,0,0,0,0
KR_6670193230,MXYgEGwKEr32LJ5sXUkvOqKiyzTrGJSsYhbEpT7rmC3xljrs-sGmL0HvAzVtgGQ-ZDu8-OO6rc-WqA,원딜조그모,300,False,ARAM,1370,,Twitch,29,18,15,False,False,False,False,19,0,0,1,6672,3153,3031,3085,3006,3748,2052,5002,5008,5005,8008,166,21,0,9111,1103,340,0,9104,8,10,0,8014,2054,0,0,8000,8135,450,5,0,8139,1710,0,0,8100,6,4,67133,32002,107,0,0,0,0,0
KR_6670193230,IagEJCtgNkre_aXv9UsgDpLsGOtEKMuV9sERhhxCMXZkOH1EXke6m9fvlYbTJdLgfT06t-PeNlIIvQ,leeseungwon,319,False,ARAM,1370,,AurelionSol,136,18,20,False,False,False,False,8,0,0,0,6657,3040,3116,4645,1058,3020,2052,5002,5008,5008,8128,1623,25,0,8126,1854,0,0,8138,30,0,0,8106,5,0,0,8100,8233,7,40,0,8236,48,0,0,8200,6,4,25671,36595,89,0,0,0,0,0
KR_6670193230,9T3yTrRRnKUOc6v0Hz9fpfnW_3ze9DE_og912DIQWU4TAUi7hPL-v2CA30gv1c7vKHYdE8x5urffvA,따 르,603,False,ARAM,1370,,Lulu,117,18,35,False,False,False,False,4,0,0,0,6616,3222,6617,3011,3504,3158,2052,5002,5008,5008,8214,636,2904,0,8226,250,232,0,8210,25,0,0,8237,276,0,0,8200,8014,210,0,0,8009,3318,0,0,8000,4,3,4981,16803,6,0,0,0,0,0
KR_6670193230,RtZzFoJyF3zielcV7K1ggquoBoylyY1P8FpOSrpYbkmGm_nlJ2tka6YWfXRDh10Kpg4DrV6wCMoCNQ,carpe diem18,204,False,ARAM,1370,,Chogath,31,18,15,False,False,False,False,6,0,0,0,3083,3121,3111,6665,4401,0,2052,5002,5008,5007,8437,694,474,0,8463,1614,0,0,8429,64,14,14,8451,404,0,0,8400,8126,1105,0,0,8106,5,0,0,8100,4,32,19944,57938,21,0,0,0,0,0
KR_6670193230,zYKBr-JU2PHuLY4vfUsg-LKidB72VXqDTfZxRjqEbB9zufHTqlAO12HnX_6bWAA3lEjS3AgpqLVGDQ,구란뎅,294,False,ARAM,1370,,Lissandra,127,18,20,False,False,False,False,8,0,0,0,3111,6656,3157,4645,3102,3916,2052,5001,5008,5008,8128,1365,23,0,8126,1364,0,0,8138,30,0,0,8106,5,0,0,8100,8236,48,0,0,8210,30,0,0,8200,32,4,23485,43431,31,0,0,0,0,0
KR_6670193230,1MJ_PitciejiZjW6ERc_9OPQya5WV2zomb3QumvJqMJgTuClC1wS-MSquBW8_7IUQu0-cO_e_kyc9A,로대의서에메강,313,True,ARAM,1370,,Camille,164,18,20,True,False,True,False,14,0,0,0,6632,3053,3111,3074,6333,1029,2052,5002,5008,5005,8010,574,0,0,9111,1472,340,0,9104,5,30,0,8014,769,0,0,8000,8135,450,5,0,8139,1435,0,0,8100,32,4,45242,40932,77,0,0,0,0,0
KR_6670193230,MHISNdEchZ3mi8ushXprE9s_kSLWKuwmO6BQMf59Ja_TBx4aFIF3tgHMu5Yf8KIftEUJ_iwUwVdLMQ,안뇽난이율임,163,True,ARAM,1370,,Janna,40,18,42,True,False,False,False,1,0,0,0,3011,3107,6617,3158,3040,3504,2052,5002,5008,5008,8351,177,1956,0,8304,4,0,0,8321,3,0,0,8347,0,0,0,8300,8014,235,0,0,8009,4263,0,0,8000,3,4,9628,28294,18,0,0,0,0,0
KR_6670193230,uXzB8699_WM6IHMwsHRO_8pWggPPvy3w0o9VSrVsT4eO96gvg2PIeo9-za4N1UUMZ3Jyca5dYgy7-A,h0liday,109,True,ARAM,1370,,Akali,84,18,26,True,False,True,False,12,0,0,1,3084,4637,3111,4401,3068,1052,2052,5001,5008,5008,8010,1045,0,0,8009,1152,0,0,9105,5,50,0,8299,1603,0,0,8000,8451,348,0,0,8444,3991,0,0,8400,32,4,32147,49202,44,0,0,0,0,0
KR_6670193230,Ee1RBYWGP36ngvrNbMxdX0fj9hg3EsMtnrHoRuHSieG4anJ-zg0kfTxP2JvUnjfyJxP9wcO2K6DJGg,리아쥬아,171,True,ARAM,1370,,Shaco,35,18,16,False,True,False,False,23,0,0,0,6653,3157,4637,4645,3135,3020,2052,5002,5008,5008,8128,2618,36,0,8143,1930,0,0,8138,30,0,0,8106,5,0,0,8100,8014,1898,0,0,8009,6977,0,0,8000,32,4,52479,21769,68,0,0,0,0,0
KR_6670193230,5llgi3dJ51q_v6y26KjWeXed_Z2IWLHDVqeIUv-9TV-Dz9OG7qXigkzZKJ2w_0Mvs17qJ7-GGyhqkw,또시비야,173,True,ARAM,1370,,Xerath,101,18,33,True,False,True,False,9,0,0,0,6655,3020,4645,3135,3089,0,2052,5002,5008,5008,8128,2279,32,0,8126,1012,0,0,8138,30,0,0,8106,5,0,0,8100,8014,974,0,0,8009,5565,0,0,8000,13,4,40776,21426,48,0,0,0,0,0
